
25,2,Fri,0,30,1,0,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,2,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,2,1,2,2,2,0,1,1,0,1,1,1,0,0,0,2,1,0,1,1,0,1,2,2,2,0,0,1,0,0,2,1,0,1,0,0,1,0,0,0,2,1,0,1,0,1,1,2,2,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,3,1,2,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,2,1,1,3,1,3,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,1,1,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,1,0,0,
4,2,Fri,0,30,1,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,0,2,0,2,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,2,0,2,0,2,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,0,0,0,1,1,2,0,1,0,0,0,0,0,0,3,2,0,2,2,0,0,1,0,2,0,2,0,0,1,0,1,0,0,1,1,0,1,0,0,3,2,2,2,2,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,2,3,0,2,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,3,0,0,0,2,2,2,0,2,2,0,2,0,0,0,0,0,3,0,1,1,2,2,0,2,3,2,2,2,0,2,3,0,2,2,2,0,0,0,2,1,0,2,1,0,2,2,2,2,0,0,2,0,0,2,2,0,2,0,0,2,0,0,0,2,1,0,2,0,1,2,2,2,0,0,0,2,0,0,0,0,2,3,2,0,2,0,0,0,0,0,1,2,2,3,2,2,0,0,0,0,2,0,0,0,0,2,2,2,2,2,0,0,0,2,1,1,3,2,3,2,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,2,1,2,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,
11,2,Fri,0,45,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,2,2,1,0,1,1,0,1,1,1,0,0,0,2,1,0,1,1,0,1,2,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,3,1,2,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,2,0,2,3,1,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,
18,2,Fri,0,45,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,2,2,1,0,1,1,0,1,1,1,0,0,0,2,1,0,1,1,0,1,2,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,3,1,2,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,2,0,2,3,1,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,
25,2,Fri,0,45,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,2,2,1,0,1,1,0,1,1,1,0,0,0,2,1,0,1,1,0,1,2,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,3,1,2,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,2,0,2,3,1,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,
4,2,Fri,0,45,1,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,0,2,0,2,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,2,0,2,0,2,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,0,0,0,1,1,2,0,1,0,0,0,0,0,0,3,2,0,2,2,0,0,1,0,2,0,2,0,0,1,0,1,0,0,1,1,0,1,0,0,3,2,2,2,2,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,2,3,0,2,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,3,0,0,0,2,2,2,0,2,2,0,2,0,0,0,0,0,3,0,1,1,2,2,0,2,3,2,2,2,0,2,3,0,2,2,2,0,0,0,2,1,0,2,1,0,2,2,2,2,0,0,2,0,0,2,2,0,2,0,0,2,0,0,0,2,1,0,2,0,1,2,2,2,0,0,0,2,0,0,0,0,2,3,2,0,2,0,0,0,0,0,1,2,2,3,2,2,0,0,0,0,2,0,0,0,0,2,2,2,2,2,0,0,0,2,1,1,3,2,3,2,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,2,1,2,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,
11,2,Fri,10,0,1,0,0,0,0,0,1,2,0,0,1,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,2,1,1,2,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,2,0,1,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,1,0,2,0,0,1,0,1,0,0,1,1,0,1,0,0,2,1,1,1,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,2,2,0,1,1,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,2,0,2,0,0,0,0,0,2,0,1,1,1,0,0,2,2,2,2,2,0,2,1,0,1,2,2,0,0,0,2,1,0,1,1,0,1,2,2,2,0,0,1,0,0,2,2,0,1,0,0,2,0,0,0,2,1,0,1,0,1,2,2,2,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,1,1,3,2,2,0,0,0,0,1,0,0,0,0,2,2,1,1,1,0,0,0,2,1,1,3,1,3,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,1,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,
18,2,Fri,10,0,1,0,0,0,0,0,1,2,0,0,1,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,2,1,1,2,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,2,0,1,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,1,0,2,0,0,1,0,1,0,0,1,1,0,1,0,0,2,1,1,1,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,2,2,0,1,1,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,2,0,2,0,0,0,0,0,2,0,1,1,1,0,0,2,2,2,2,2,0,2,1,0,1,2,2,0,0,0,2,1,0,1,1,0,1,2,2,2,0,0,1,0,0,2,2,0,1,0,0,2,0,0,0,2,1,0,1,0,1,2,2,2,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,1,1,3,2,2,0,0,0,0,1,0,0,0,0,2,2,1,1,1,0,0,0,2,1,1,3,1,3,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,1,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,
25,2,Fri,10,0,1,0,0,0,0,0,1,2,0,0,1,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,2,1,1,2,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,2,0,1,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,1,0,2,0,0,1,0,1,0,0,1,1,0,1,0,0,2,1,1,1,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,2,2,0,1,1,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,2,0,2,0,0,0,0,0,2,0,1,1,1,0,0,2,2,2,2,2,0,2,1,0,1,2,2,0,0,0,2,1,0,1,1,0,1,2,2,2,0,0,1,0,0,2,2,0,1,0,0,2,0,0,0,2,1,0,1,0,1,2,2,2,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,1,1,3,2,2,0,0,0,0,1,0,0,0,0,2,2,1,1,1,0,0,0,2,1,1,3,1,3,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,1,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,
4,2,Fri,10,0,1,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,0,2,0,2,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,2,0,2,0,2,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,0,0,0,1,1,2,0,1,0,0,0,0,0,0,3,2,0,2,2,0,0,1,0,2,0,2,0,0,1,0,1,0,0,1,1,0,1,0,0,3,2,2,2,2,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,2,3,0,2,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,3,0,0,0,2,2,2,0,2,2,0,2,0,0,0,0,0,3,0,1,1,2,2,0,2,3,2,2,2,0,2,3,0,2,2,2,0,0,0,2,1,0,2,1,0,2,2,2,2,0,0,2,0,0,2,2,0,2,0,0,2,0,0,0,2,1,0,2,0,1,2,2,2,0,0,0,2,0,0,0,0,2,3,2,0,2,0,0,0,0,0,1,2,2,3,2,2,0,0,0,0,2,0,0,0,0,2,2,2,2,2,0,0,0,2,1,1,3,2,3,2,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,2,1,2,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,
11,2,Fri,10,15,1,0,0,0,0,0,1,2,0,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,2,2,2,2,1,1,2,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,2,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,2,0,0,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,1,0,2,0,0,1,0,1,0,0,1,1,0,1,0,0,2,1,1,1,2,0,1,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,1,2,2,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,2,0,2,0,0,0,0,0,2,0,1,1,1,0,0,2,2,2,2,2,0,2,1,0,1,2,2,0,0,0,2,1,0,1,1,0,1,1,2,2,0,0,1,0,0,2,2,0,1,0,0,2,0,0,0,2,2,0,1,0,1,2,1,2,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,1,1,3,2,2,0,0,0,0,1,0,0,0,0,2,2,1,1,1,0,0,0,2,1,1,3,1,3,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,1,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,
18,2,Fri,10,15,1,0,0,0,0,0,1,2,0,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,2,2,2,2,1,1,2,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,2,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,2,0,0,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,1,0,2,0,0,1,0,1,0,0,1,1,0,1,0,0,2,1,1,1,2,0,1,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,1,2,2,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,2,0,2,0,0,0,0,0,2,0,1,1,1,0,0,2,2,2,2,2,0,2,1,0,1,2,2,0,0,0,2,1,0,1,1,0,1,1,2,2,0,0,1,0,0,2,2,0,1,0,0,2,0,0,0,2,2,0,1,0,1,2,1,2,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,1,1,3,2,2,0,0,0,0,1,0,0,0,0,2,2,1,1,1,0,0,0,2,1,1,3,1,3,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,1,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,
